phecode	beta	SE	chisq	OR	p	n.cases	n.var.cases	n.controls	n.var.controls	case.ctrl_ratio	firth_correct
571.51	0.922606554291352	0.423252366984008	4.75153880107246	2.51583952319817	0.0292721068997583	1313	7	362291	820	0.00362415848033763	TRUE
969	-1.55156849432851	0.986873439639049	2.4718321884733	0.211915325030631	0.115902748872606	2099	1	337805	765	0.00621364396619351	FALSE
480	0.111722856175878	0.144727001648729	0.595915840751811	1.11820291466531	0.440140574451858	20546	52	357751	811	0.0574310064821622	FALSE
509.2	-0.00369098689260417	0.449750383111195	6.7350670237718e-05	0.996315816426622	0.993452038043968	2179	5	356938	817	0.00610470165687038	FALSE
782.3	0.0580274595509876	0.31918991027059	0.0330497977172488	1.05974409540778	0.85574279763178	4114	10	374781	856	0.0109770772797981	FALSE
385.3	0.386948303794896	0.706252652184643	0.300182735582393	1.4724803676584	0.583767884660205	612	2	374786	853	0.00163293185978132	FALSE
726.3	0.821676491775727	0.500643202431468	2.69367425962088	2.27430950438209	0.100747256405151	740	4	352392	802	0.0020999341642262	FALSE
197	0.0395731627814298	0.146971367787157	0.0724996735600379	1.04036661221565	0.787731431622577	20839	50	327660	742	0.0635994628578404	FALSE
695.41	0.723180494826531	0.968897336501871	0.557106062002286	2.06097772672478	0.455428609803034	233	1	367711	834	0.000633649795627544	FALSE
715	-0.0983331041742749	0.579240515734391	0.0288191810405759	0.906346945514046	0.865197209845945	1463	3	329543	753	0.00443948134234379	FALSE
289.5	-0.0636013645407916	0.706846906992925	0.00809621705402125	0.938378996123656	0.928303917654623	902	2	366991	837	0.00245782594123562	FALSE
964.1	0.633261732066584	0.701202166567927	0.81560520804989	1.88374484061929	0.366468241141504	461	2	337805	765	0.0013646926481254	FALSE
375	-0.407817305739314	0.449486030542813	0.823187760163131	0.66510037774528	0.364249785277143	3376	5	365185	840	0.00924462943439626	FALSE
743.9	1.05111022855354	0.703621304377228	2.2316113591573	2.86082552576347	0.135212770022377	312	2	370071	846	0.000843081462746338	FALSE
569.1	0.419710211855934	0.704385895797321	0.355040396114939	1.52152057310293	0.551273658762415	546	2	347971	799	0.00156909627526432	FALSE
370.1	0.679813897850789	0.980886035719842	0.480333607728341	1.97351042352173	0.488271244888182	217	1	366260	830	0.000592475290777044	FALSE
306.9	-0.0751646551753449	0.98459806680811	0.00582786363724669	0.927590741137625	0.939148248759755	470	1	313303	727	0.00150014522682515	FALSE
317.11	0.0690532063352867	0.578494709993299	0.014248492362734	1.07149321785913	0.904984565780173	1241	3	340100	781	0.00364892678623934	FALSE
575.2	0.247146255398464	0.50207628472089	0.242308502139656	1.28036635957711	0.622543742160112	1380	4	356241	814	0.00387378207449451	FALSE
530.1	0.081446778007286	0.10118007089676	0.647974414997599	1.08485547787716	0.420837811260117	47096	115	321742	731	0.146378153924573	FALSE
433.31	0.248170540420098	0.336658762710977	0.543401217235671	1.28167849154527	0.461026559898621	3125	9	362169	823	0.00862856843076023	FALSE
244.2	1.29747478474377	0.703711224376175	3.39945186870343	3.66004259287745	0.0652180877157795	249	2	354114	794	0.000703163388061472	FALSE
149.4	0.287495135847141	0.944975009994373	0.0925593625704281	1.33308410782256	0.760948326653316	328	1	376413	859	0.000871383294413317	FALSE
208	0.210755380892731	0.112043324874622	3.53822435216135	1.23461030884819	0.0599696281226604	32751	91	342764	769	0.0955497076705838	FALSE
858	0.183605398686926	0.270497925590557	0.460726312642705	1.20154159964492	0.497284725525962	4992	14	354810	805	0.0140695019869789	FALSE
426.2	0.243938472738168	0.273025436719686	0.798278403258759	1.27626580293346	0.371608597594523	4928	14	338411	763	0.0145621743974043	FALSE
731.1	1.58766182936254	0.975413064507238	2.64934716358176	4.89229652062821	0.103592431422191	77	1	362803	829	0.000212236392753092	FALSE
287	0.0837563024340209	0.356100608735427	0.0553209412420789	1.08736387358842	0.814050369145613	3237	8	374616	855	0.00864084822858607	FALSE
110.1	-0.162876787124031	0.976214595378004	0.0278373439095285	0.849695875437575	0.867491798080666	515	1	373911	850	0.00137733310868094	FALSE
642	0.129338015757079	0.580853103881104	0.0495815111382901	1.13807474635489	0.823793081854694	1211	3	203408	459	0.00595355148273421	FALSE
333	0.738926314809459	0.348859988380432	4.48642014542565	2.09368634723698	0.0341651497509456	2178	10	357585	808	0.00609085951591929	TRUE
561	-0.00479166957400474	0.140118071541499	0.00116946013337457	0.995219792160393	0.972719763536713	24089	56	282501	657	0.0852704946177182	FALSE
165	-0.474610450298999	0.380598929433813	1.55503249391681	0.622127358794159	0.212394043518202	4743	7	374388	861	0.0126686752780538	FALSE
180	0.0316248908494808	0.451342417321654	0.00490959614576814	1.03213027117288	0.944139130162911	2241	5	173799	398	0.0128942053751748	FALSE
743	0.04310909412608	0.219124818778265	0.0387038933162825	1.04405178855539	0.844036444627335	9106	22	370071	846	0.024606089101821	FALSE
766	0.400789435261723	0.706004949884451	0.322267891971869	1.49300286164281	0.570247902001702	577	2	375319	859	0.00153735888670704	FALSE
586.4	-0.525171163051072	0.707478550626676	0.551029928166712	0.591454120610614	0.457897171184135	1472	2	354250	806	0.00415525758645025	FALSE
425.1	0.344868157903565	0.380635996010211	0.820892867070633	1.41180377222781	0.36491924178533	2150	7	373589	855	0.00575498743271349	FALSE
345.1	0.717913720673644	0.410875604548209	3.05297884527214	2.05015155702487	0.0805892049371617	1296	6	357585	808	0.00362431310038173	FALSE
530.9	0.1019441873009	0.380641477134373	0.0717286597253126	1.10732166739219	0.788836283806587	2822	7	321742	731	0.00877100285321779	FALSE
296.1	-0.536225583317832	0.708121836168377	0.573428253060388	0.584951943306976	0.448899826878009	1488	2	313303	727	0.00474939595216133	FALSE
260.6	0.105074214406909	0.502022454986723	0.0438072526035283	1.11079304414375	0.834212629693058	1613	4	371467	853	0.00434224305254572	FALSE
526.4	0.307157639700028	0.968676268779836	0.100546121543849	1.35955527106531	0.751175248569957	323	1	366238	831	0.000881940159131494	FALSE
622.2	0.513094312472011	0.293497068238476	3.05623585494527	1.67045210687914	0.0804277869399278	3251	12	191559	429	0.0169712725583241	FALSE
772	0.24465567739405	0.977174006419179	0.0626854553322077	1.27718147503236	0.80230073573125	348	1	378784	867	0.000918729407789136	FALSE
573.5	0.261009989054667	0.50207603083585	0.270255959613353	1.29824063356558	0.603160124114955	1342	4	362291	820	0.00370420463108385	FALSE
184	-0.803613342760325	0.709465581756524	1.28301464901326	0.447708314302661	0.2573392639307	1949	2	182009	411	0.0107082616793675	FALSE
622	0.239802178187804	0.183662095481449	1.7047754282594	1.27099769438329	0.191664637553468	11343	32	191559	429	0.0592141324604952	FALSE
618.6	0.172704074262651	0.709189190824061	0.0593035854108064	1.18851434105586	0.807600056955782	745	2	191700	423	0.00388628064684403	FALSE
854	0.414208134295914	0.281043675632794	2.17214900322154	1.51317203710799	0.140529731988316	3801	13	354810	805	0.0107127758518644	FALSE
573.3	0.616964850983068	0.704468329361539	0.767004476107855	1.85329447191447	0.381145339813427	485	2	362291	820	0.00133870286592822	FALSE
619.5	-0.486892188935008	0.709367760949833	0.471110431651525	0.614533282861028	0.492476761171092	1462	2	194742	435	0.00750736872374732	FALSE
529	-1.34972023525474	0.982141427847831	1.88859770230222	0.259312797077467	0.169360171743321	1681	1	371764	857	0.00452168580066924	FALSE
591	0.0582191220039213	0.150230818340841	0.150180393287513	1.05994722802641	0.698363027613926	19590	48	341665	780	0.0573368650578783	FALSE
348.8	0.494477418106212	0.976381686833397	0.256480100758855	1.63964116834484	0.612548751471343	266	1	357585	808	0.000743879077701805	FALSE
941	0.0017107853832204	0.969377735716545	3.11461937211176e-06	1.00171224961141	0.998591871377643	423	1	371884	845	0.00113745146335954	FALSE
426	0.139428988524669	0.171810128323199	0.658580138737786	1.14961716680837	0.417061655624333	14165	37	338411	763	0.0418573864324741	FALSE
626.1	0.186290657458255	0.183510103033743	1.03053368647614	1.20477238557128	0.310033353031563	13887	34	174909	374	0.0793955714114196	FALSE
433	0.0911493074099304	0.16817752619188	0.29374523217914	1.09543254924568	0.587830433222178	15261	38	362169	823	0.0421377865029862	FALSE
572	0.109140401722796	0.380402479901763	0.0823160300387412	1.11531893204855	0.774182992206523	2783	7	362291	820	0.00768167025954274	FALSE
519	-0.00353788681952375	0.169039809042434	0.00043803607990715	0.996468364128162	0.983302044545151	16161	37	363016	831	0.0445186989003239	FALSE
172	0.134573787589506	0.141081097669186	0.909878266796709	1.14404907251136	0.340146720179514	20312	55	358719	813	0.0566237082507478	FALSE
755	0.371691711643592	0.705271085962556	0.277749697683495	1.45018583696384	0.598179951980514	589	2	377963	866	0.00155835359545776	FALSE
627	0.589833079510851	0.173937291952293	11.4993380773086	1.80368731789951	0.000696209785995605	11425	43	174909	374	0.0653196805195845	TRUE
603.1	-0.0156213403428722	0.503986742528172	0.000960723389850916	0.984500039931404	0.975273097945489	1720	4	146675	346	0.0117266064428157	FALSE
611	-0.694718658350887	0.700184105134943	0.984449473079419	0.499214878166866	0.321102766236871	1775	2	371862	853	0.00477327610780343	FALSE
287.1	0.714387461235974	0.976469993594232	0.535241577783934	2.04293492208972	0.464411489031305	212	1	374616	855	0.000565912828069276	FALSE
612	0.394708405986368	0.578070370217258	0.466220463592296	1.4839514164772	0.494731089966306	947	3	371862	853	0.00254664364737456	FALSE
370	-0.014204800020887	0.981135852367425	0.000209609979861314	0.985895612143757	0.988448699876656	447	1	366260	830	0.00122044449298313	FALSE
149	-0.724678254239047	0.972080047341558	0.555758867465181	0.484480423403759	0.455974124544869	892	1	376413	859	0.00236973749578256	FALSE
1009	0.0120165726109395	0.2118896049478	0.00321619170563715	1.01208906168535	0.954775030830534	9857	23	369320	845	0.0266895916820102	FALSE
451	0.373041025418914	0.239459728700952	2.42687953940496	1.45214391342312	0.119270110212309	5463	18	337204	759	0.0162008754344551	FALSE
798.1	0.652961568618975	0.501431286577712	1.69571313932486	1.92122224341819	0.192849560603531	901	4	372700	856	0.0024174939629729	FALSE
797	1.57210744574426	0.675396892915683	5.41809146693777	4.81678862550709	0.0199291329089822	319	3	378858	865	0.000842004128195788	TRUE
359	-0.20602769650542	0.97929112229174	0.0442616478891428	0.813810536262854	0.83336757051579	525	1	375448	863	0.00139832946240225	FALSE
297.2	0.0483546954307118	0.502317981043245	0.00926658802047108	1.04954285736723	0.923311602033091	1645	4	313303	727	0.00525050829388803	FALSE
145.4	1.79076300056564	0.980828827014881	3.33341804821529	5.99402416588571	0.067885658677598	52	1	376413	859	0.000138146132041136	FALSE
564.8	-0.840370226825611	0.578687437112338	2.10888649951964	0.431550722195585	0.146445843876625	3012	3	376165	865	0.00800712453311712	FALSE
793.2	-1.04039430234977	0.976827125020265	1.13438508745691	0.353315341420103	0.286841920959635	1193	1	377984	867	0.00315621825262445	FALSE
174.1	-0.00438227221939667	0.174687674182463	0.000629323831642665	0.99562731592444	0.979986105759077	15712	36	181262	408	0.0866811576612859	FALSE
189.12	1.14916852470347	0.969480390160136	1.40504225949148	3.15556804171135	0.235881153075424	119	1	373179	855	0.000318881823468094	FALSE
619.4	0.0495275404686593	0.503119647571339	0.00969060670508161	1.05077453063936	0.921582215359803	1693	4	194742	435	0.0086935535220959	FALSE
008.5	-0.140614130304453	0.380196166794212	0.136786255937304	0.868824500069317	0.711497044913213	3619	7	373699	855	0.00968426460868239	FALSE
604	0.210602603257733	0.294418815152766	0.511677534180504	1.23442170241285	0.474413564730265	4153	12	146675	346	0.0283143003238452	FALSE
599.8	1.74490344244718	0.983479046525048	3.14783946485898	5.72534862307862	0.076027566094328	63	1	345592	775	0.000182295886478854	FALSE
386.3	0.248175165786428	0.57897106271284	0.18373966716876	1.28168441979152	0.66817893358163	1034	3	368619	845	0.00280506430759131	FALSE
681.7	1.10286420881932	0.465770432108955	5.6066088082207	3.01278291716684	0.017892858439112	940	6	363190	830	0.00258817698725185	TRUE
443.1	-0.482361726204233	0.578882526603144	0.694328192854633	0.617323719206956	0.404696091960785	2108	3	365721	841	0.00576395667735788	FALSE
530.2	0.62965684362035	0.315068764373085	3.99389972170321	1.87696637575316	0.0456652582238695	2944	12	321742	731	0.00915018866047951	TRUE
480.11	0.0701517814675976	0.187361815429327	0.14018941928342	1.07267098047462	0.708092776485862	12271	30	357751	811	0.0343003932903053	FALSE
198.4	-0.146288000335962	0.319393558573162	0.209780492412114	0.863908861310793	0.646939506198348	4958	10	327660	742	0.0151315387902094	FALSE
938	0.487182164280974	0.702716593469246	0.480642691819137	1.62772309538048	0.488131347789222	527	2	371884	845	0.00141710856073399	FALSE
278.4	2.38924058757192	0.881776439388577	7.3418040051904	10.9052092462568	0.0067369197329108	105	2	355114	808	0.00029567969722399	TRUE
575.7	-0.153844354461649	0.501909639812022	0.0939533032384036	0.857405461961156	0.75921025345799	2042	4	356241	814	0.00573207463486797	FALSE
427.6	0.0655777463466071	0.502364086649784	0.0170402438662037	1.06777574975004	0.896140566168482	1677	4	338411	763	0.0049555126754154	FALSE
199	0.0208140606091984	0.502177393864269	0.00171790566846022	1.02103218388387	0.966939045650601	1683	4	327660	742	0.00513642190075078	FALSE
714	-0.0592653906453543	0.30502808516436	0.0377504945871993	0.94245661679477	0.845945006116438	5229	11	329543	753	0.0158674285298125	FALSE
526.41	0.307157639700028	0.968676268779836	0.100546121543849	1.35955527106531	0.751175248569957	323	1	366238	831	0.000881940159131494	FALSE
650	-0.124822206937796	0.499602623205118	0.0624215133954825	0.882653818360146	0.802708782222234	2020	4	377157	864	0.00535585976131956	FALSE
700	1.66066410798919	0.60252771957313	7.59642991580495	5.26280475483483	0.00584839923120484	392	4	373012	846	0.00105090452854064	TRUE
425	0.31939216888376	0.380624292090298	0.704134336129803	1.37629095757411	0.401397974721232	2208	7	373589	855	0.00591023825647971	FALSE
626	0.0774623098040286	0.178800782170173	0.187690398777553	1.08054150586996	0.664845870531437	16306	36	174909	374	0.0932256201796363	FALSE
456	1.36619450032354	0.580154007300836	5.54547143639593	3.92040317909541	0.0185285651027512	516	4	337204	759	0.00153023095811438	TRUE
598	0.087396620480139	0.291839021185576	0.0896814370096355	1.0913294374978	0.764582533732674	4729	12	374448	856	0.0126292569328719	FALSE
479	-0.00980666381288718	0.304030408525849	0.0010404196080765	0.990241264713747	0.974268267801835	4887	11	355718	817	0.0137384107635824	FALSE
535.8	0.24851753255643	0.165121828833485	2.26519234794125	1.28212330107138	0.132309783723623	13472	39	336859	781	0.0399929941013896	FALSE
180.3	-0.0730480054341522	0.503923904965809	0.0210129391392602	0.929556205205485	0.884743712947329	1995	4	173799	398	0.0114787772081542	FALSE
1008	0.708706339903562	0.702305929890778	1.01830989760012	2.03136166658483	0.31292024188929	427	2	378750	866	0.00112739273927393	FALSE
389.1	0.0975975737560215	0.578783058442	0.028434554084536	1.10251901323636	0.866091233730474	1177	3	369396	847	0.00318628247192715	FALSE
411.8	0.0606177261543441	0.149105628922788	0.165276537149046	1.06249267338429	0.684344277595019	21691	51	336002	759	0.0645561633561705	FALSE
427.9	0.105740945176078	0.270397017950508	0.152926440730392	1.11153389098971	0.695754287781053	5644	14	338411	763	0.0166779448658584	FALSE
187.2	0.457798091929784	0.99536145708286	0.211536988325525	1.58058983699761	0.645565386409999	266	1	163915	383	0.00162279230088766	FALSE
625	-0.194807358645936	0.451196777972485	0.186414090549622	0.822993185307679	0.665918048828201	2718	5	195471	440	0.0139048759150974	FALSE
366.3	1.26139227524844	0.97438025919331	1.67588178559258	3.53033326292089	0.195472566273689	117	1	338015	772	0.000346138484978477	FALSE
352	0.0486624193706804	0.449310048186397	0.0117299222131651	1.04986587652828	0.913753942594099	2098	5	360809	823	0.00581471083038394	FALSE
565	-0.109022714849206	0.158777332126344	0.471473170769604	0.896710048633362	0.492310220690682	20349	42	347971	799	0.0584790111819663	FALSE
512.9	0.473235176303224	0.449617029504985	1.1078182970888	1.60517883861549	0.292556694458589	1349	5	363489	832	0.0037112539856777	FALSE
038	-0.120157322600965	0.222222784514538	0.292363609490136	0.886780915062446	0.588709839970779	10371	21	354429	806	0.029261149623761	FALSE
687.4	0.189732588789347	0.303986934146253	0.389559706757886	1.20892627399047	0.532530929356435	4079	11	370968	847	0.0109955575683078	FALSE
327.3	0.146478293879372	0.233011380168175	0.395177565205117	1.15774980028889	0.529590331734858	7147	19	370898	848	0.0192694487433203	FALSE
158	0.0623342320003335	0.501902840784571	0.0154246002844983	1.06431801442558	0.901160236302586	1626	4	355167	811	0.00457812803554384	FALSE
394.2	0.208277695626526	0.239817144953459	0.754266937561062	1.23155511953818	0.385128646519809	6351	18	365506	835	0.0173759117497387	FALSE
370.3	2.83527210313474	1.19569747020411	5.62272533062725	17.0350349562274	0.0177290592905304	39	1	366260	830	0.000106481734287118	TRUE
365.1	-0.338342295817529	0.501991555550509	0.454275966102025	0.712951205910659	0.500311329668093	2496	4	357839	834	0.00697520393249478	FALSE
395.1	0.173592475040141	0.246539076894522	0.495781434184691	1.18957068728044	0.481359611398628	6213	17	365506	835	0.0169983529682139	FALSE
735.2	-0.0771758349130578	0.280893588089672	0.0754881916049856	0.925727064157039	0.783507434730196	6018	13	365636	837	0.0164589920029756	FALSE
550.1	0.0469263170699674	0.158289336736894	0.0878880083162431	1.04804478322414	0.766879483941606	19235	46	318485	715	0.0603953090412421	FALSE
252	0.46700573559013	0.410915406288742	1.29163433176163	1.59521055286466	0.255746982474591	1684	6	372564	847	0.00452002877357984	FALSE
281.13	0.633986057378686	0.703287866526197	0.812630585913954	1.88510977895891	0.367343658360412	482	2	346982	797	0.00138912104950689	FALSE
747.11	-0.570715259431978	0.982077927430228	0.337712447875949	0.565121085921292	0.561152625843464	771	1	374180	856	0.00206050563899727	FALSE
819	0.583213994332703	0.449534327034168	1.68317840888683	1.79178798270891	0.194502651548404	1217	5	377797	863	0.00322130668057184	FALSE
250.4	-0.68948139185715	0.707590569782196	0.94946951812854	0.50183625796194	0.329854363665249	1837	2	347296	796	0.00528943610061734	FALSE
771	0.228219072297374	0.578897818626111	0.155417545225145	1.25636052907393	0.693411002413499	1040	3	376966	863	0.00275886950016712	FALSE
705	0.571020683245551	0.970084505744851	0.346485083493009	1.77007281338551	0.5561096149219	251	1	368770	841	0.00068064104997695	FALSE
275.2	3.86860545464796	1.32767408743099	8.49035640850146	47.8755748456207	0.00357033857748679	12	1	373729	858	3.21088275194058e-05	TRUE
509.8	1.06825594072421	0.432080146718125	6.11254416218071	2.91029933665831	0.0134225779183315	1098	7	356938	817	0.00307616448795029	TRUE
535.2	-0.28862563689769	0.97880754033798	0.086951123093516	0.749292660428283	0.768089554985251	602	1	336859	781	0.00178709786587266	FALSE
287.3	0.0258888323688091	0.380376413387984	0.00463231163679053	1.02622685892306	0.945737006142505	3001	7	374616	855	0.00801086979733914	FALSE
568	-0.320251393428543	0.318649820523447	1.01007750610338	0.725966510921527	0.314884271666142	6010	10	347971	799	0.0172715542387153	FALSE
565.1	-0.154581789708816	0.216738117617771	0.508681646018532	0.856773414028246	0.47571011900042	11059	22	347971	799	0.0317813840808573	FALSE
443.7	0.204064406676901	0.700194390121896	0.084937068499787	1.2263771377887	0.770715095091403	695	2	365721	841	0.00190035573565642	FALSE
041	0.176599818300449	0.14957713762812	1.39395921941544	1.19315351937217	0.237737618563332	17771	48	354429	806	0.0501398023299448	FALSE
198	-0.266411355303351	0.193661192292932	1.89243190457629	0.766123913538138	0.168927881768287	15677	28	327660	742	0.0478453274736007	FALSE
300	-0.0669271497446256	0.171358079247296	0.152544125942177	0.935263333027694	0.696115860391332	16458	36	313303	727	0.0525306173257198	FALSE
351	0.1203654666372	0.166641970219864	0.521717043347655	1.12790898936889	0.470110157855654	14746	38	360809	823	0.040869268782098	FALSE
276.1	-0.109547282242477	0.208564058190861	0.275882579482487	0.896239787133339	0.599412707800837	11760	24	360405	829	0.0326299579639572	FALSE
191.11	-0.618160478769525	0.979104424942855	0.398606562593347	0.538934908525299	0.5278097646933	778	1	376563	862	0.0020660553479763	FALSE
636.3	-0.0222893709688169	0.707106693772612	0.000993632362040644	0.977957201679453	0.9748532995401	874	2	196783	449	0.00444144057159409	FALSE
619.2	0.0688941348209163	0.337354351003521	0.0417053595394609	1.071322787366	0.838182441704159	3811	9	194742	435	0.0195694816731881	FALSE
338.2	-0.441897592537402	0.980222779470263	0.203232747895974	0.642815461185249	0.652124021697909	685	1	377941	867	0.00181245220814889	FALSE
303.1	1.68733498616232	0.984024422025569	2.94029475233923	5.4050569423595	0.0863949663796326	63	1	313303	727	0.000201083296361669	FALSE
374.3	0.927135186128626	0.305586772934096	9.20485650203411	2.5272586712032	0.00241373916628995	2551	14	366260	830	0.00696499754272921	TRUE
292.6	-0.396546472767015	0.97922876758246	0.163990939999269	0.672639016578566	0.685508421611504	659	1	362734	830	0.00181675828568593	FALSE
720	-0.111492824358295	0.578233199850475	0.0371781510391782	0.894497809976029	0.847102785701841	1470	3	365367	833	0.00402335186264769	FALSE
636.8	2.65624940156514	1.19306539594871	4.95688907229192	14.2427698864345	0.0259869178686715	48	1	196783	449	0.000243923509652765	TRUE
521.1	0.046631520407213	0.318714617627586	0.0214069693062627	1.04773586865536	0.883675719124005	4418	10	366238	831	0.0120631938793899	FALSE
500	0.537747352541304	0.572764867981979	0.881462455172414	1.71214565429051	0.347801437427848	752	3	356938	817	0.00210680846533572	FALSE
939	0.260868034487577	0.280105030091248	0.867361051064858	1.29805635545833	0.351686918684536	4478	13	371884	845	0.0120413892504114	FALSE
599	0.0863385129935346	0.134920833713851	0.409497351072659	1.09017530435577	0.522224740385536	24552	60	345592	775	0.071043311187759	FALSE
281.12	0.419973694903986	0.978063386792538	0.184378456500629	1.52192152080035	0.667637155555875	299	1	346982	797	0.000861716169714856	FALSE
710.1	0.783539462180884	0.973585860731232	0.647699008449245	2.18920718473251	0.42093654727622	202	1	331731	759	0.000608927112630414	FALSE
165.1	-0.500922608147257	0.410657656509195	1.48792629024844	0.605971327646257	0.2225384865539	4180	6	374388	861	0.0111648877634967	FALSE
317	-0.0401046703189498	0.161482236014413	0.0616794357917992	0.960688878278245	0.803860947468548	18754	41	340100	781	0.0551426051161423	FALSE
577	-0.360636129867115	0.449136936164752	0.644734519796756	0.697232654453783	0.422001540903384	3091	5	376086	863	0.00821886483410709	FALSE
614.3	-0.680966359436726	0.999485687835082	0.464192539637689	0.506127654730313	0.495671074897363	919	1	195305	444	0.00470546068969048	FALSE
145.2	-0.0204549088222107	0.973217288573946	0.000441748888428793	0.979752873689526	0.98323143802744	425	1	376413	859	0.00112907896379774	FALSE
345.11	0.80876381375597	0.578694278975113	1.95319248764876	2.24513087061549	0.162243244761309	599	3	357585	808	0.00167512619377211	FALSE
389	-0.122269084200042	0.227572936364242	0.28866364565755	0.884910221104259	0.591078172864926	9692	20	369396	847	0.0262374254187918	FALSE
244.1	0.810650847411404	0.370778951686859	4.7801061134487	2.24937150798354	0.0287903465524553	1970	9	354114	794	0.0055631802187996	TRUE
276.5	-0.0557250258750136	0.261812395317826	0.0453022893369864	0.945799170436676	0.831449154168119	6911	15	360405	829	0.0191756496164038	FALSE
187.1	1.36835794881962	0.99058421894949	1.90816808964713	3.92889395081914	0.16716689227361	109	1	163915	383	0.000664978799987799	FALSE
275.3	-1.31311932187611	0.979178842091827	1.7983919177101	0.268979712113718	0.179907025824875	1656	1	373729	858	0.004431018197678	FALSE
071.1	0.981909488150597	0.953652208555693	1.06013915618372	2.66954885014132	0.303183448805635	160	1	371015	851	0.000431249410401197	FALSE
242.3	1.06287444381894	0.974782545825301	1.18890852512026	2.89467963616578	0.275549830294058	150	1	354114	794	0.00042359240244667	FALSE
078	0.12263101100122	0.579039969225411	0.044852177487428	1.13046721401439	0.832276076809447	1146	3	371015	851	0.00308882390199857	FALSE
270	-0.00470025501549469	0.703722961140839	4.46107372015513e-05	0.995310773896778	0.994670867326603	892	2	377543	865	0.00236264478483246	FALSE
454	0.152862760438311	0.175892705139884	0.75527957369596	1.16516506122717	0.384809817131242	12875	34	337204	759	0.0381816348560515	FALSE
358	0.347408374350269	0.974065359607845	0.127205054425446	1.41539461822168	0.721347719738891	304	1	375448	863	0.00080969934584816	FALSE
202.24	0.286363012235331	0.577565327973232	0.245828151817024	1.33157574581479	0.620028044959883	945	3	372302	850	0.0025382619486331	FALSE
701.4	1.22920231828988	0.703768866096672	3.050609657792	3.41850157223064	0.0807068417414568	299	2	373012	846	0.000801582790902169	FALSE
519.8	0.0152367946438079	0.171274256339697	0.00791412758999161	1.01535346641409	0.929112600628966	15406	36	363016	831	0.0424389007647046	FALSE
626.13	0.823041690494399	0.419127109398253	3.85613442343674	2.27741650916025	0.049564398223592	1598	7	174909	374	0.00913617938470862	TRUE
579.2	0.10586787231863	0.706094945525032	0.0224803032042319	1.1116749837644	0.880816426714968	767	2	346910	790	0.0022109480845176	FALSE
315	-0.0415956748209282	0.706051892599359	0.00347074818950697	0.95925755415625	0.953021358780097	935	2	377856	866	0.00247448763550136	FALSE
601	0.041805195193927	0.383494346091074	0.0118834510111861	1.04269133768115	0.91319357318172	2842	7	146181	343	0.0194416511037686	FALSE
504	0.108098832637472	0.704298138727562	0.0235574851867702	1.11415785510454	0.878016229522676	776	2	356938	817	0.00217404703337835	FALSE
709.6	1.52869461908422	0.980259719352787	2.43197529936568	4.61215227543002	0.11888300958405	90	1	365610	825	0.000246163945187495	FALSE
358.1	0.47850501268278	0.972873639978288	0.241913503239507	1.61366019651101	0.622827485055086	264	1	375448	863	0.00070315995823656	FALSE
695.42	0.972679269887752	0.573423977629619	2.87731640843053	2.64502170119648	0.0898356242575582	546	3	367711	834	0.00148486175284395	FALSE
290.2	-0.107958009360141	0.357565461700555	0.0911588024533516	0.89766528917893	0.762709115100031	3796	8	362734	830	0.0104649688201271	FALSE
613.7	-0.170569178119336	0.950054460623801	0.0322332510660153	0.843184757675201	0.857516686939032	535	1	377258	864	0.0014181276473925	FALSE
389.2	0.519332565140606	0.706702610258134	0.540029794788446	1.68090538037351	0.462420378787801	518	2	369396	847	0.0014022891422755	FALSE
599.5	-0.721291366202452	0.44925716190103	2.57769452491433	0.486124086233531	0.108379411627338	4574	5	345592	775	0.0132352600754647	FALSE
585.3	-0.168425858120101	0.2816073455186	0.357708763241628	0.84499391053355	0.549781491506623	6972	13	354250	806	0.0196810162314749	FALSE
1000	-0.474939871468087	0.979812806290283	0.234958433411869	0.621922450624701	0.627871351354103	702	1	378475	867	0.00185481207477376	FALSE
759	0.394820561997686	0.978415196743487	0.162837019874708	1.4841178598827	0.686557860301255	289	1	378148	867	0.000764251033986693	FALSE
202.2	0.112115532742859	0.380537508923753	0.0868033783558198	1.1186420929689	0.768281026396807	2595	7	372302	850	0.00697014789069089	FALSE
198.3	0.137478266687163	0.356568307364268	0.148656059666998	1.14737676940282	0.69982299822558	2986	8	327660	742	0.00911310504791552	FALSE
300.8	0.912911039409324	0.97932140805582	0.868973276889511	2.49156503066798	0.351239705866708	173	1	313303	727	0.000552181115405853	FALSE
496.21	-0.194244452352132	0.320091111166934	0.368256159898256	0.823456583764164	0.543956348115366	5284	10	332743	753	0.0158801236990711	FALSE
871.3	0.662399775732763	0.980663828909316	0.456247018652508	1.93944097771384	0.499383177074928	218	1	367284	840	0.000593546138682872	FALSE
278.1	0.0847868683714746	0.136455655183272	0.386077161441018	1.08848505138275	0.534368653611041	23940	58	355114	808	0.0674149709670697	FALSE
560.4	-0.142017604863041	0.305058390111741	0.21672969503615	0.867605982266973	0.641543104638139	5272	11	282501	657	0.0186618808428997	FALSE
594.3	-0.327788686193908	0.44945103465243	0.53189162255209	0.72051525844127	0.465812666070396	2955	5	368301	842	0.00802332874469524	FALSE
218	-0.324675658138434	0.241313210929015	1.81024460657166	0.722761737517181	0.178478889811875	11699	18	186366	426	0.0627743257890388	FALSE
